Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime,details
False,7.5740193871580885,12.817452364856061,3.18,0.9,0.74,0.66, A0: 1.8145706714881704 P0: 0.03830547029752488 S0: 1.0547626486170834 A1: 11.487638219974109 P1: 0.03557149046572734 S1: 4.196394108347168 A2: 3.4848175679372377 P2: 0.055450695777330264 S2: 2.110290836775237 A3: 11.337548063384377 P3: 0.054532713803069316 S3: 5.889757815534705 A4: 11.01019915525486 P4: 0.03583646709576706 S4: 1.3122445340139524 A5: 12.665196064882409 P5: 0.0409077830037857 S5: 0.26256068229703067
False,8.185433446991398,13.94047329500868,5.42,0.9400000000000001,0.84,0.8200000000000001, A0: 9.301019797673261 P0: 0.05186428778883951 S0: 5.305020417927858 A1: 10.748973471365682 P1: 0.04101920696089335 S1: 1.6474539016784782 A2: 9.14384911933918 P2: 0.04709432110281416 S2: 0.6991787394716739 A3: 6.553493077387544 P3: 0.03820440672649464 S3: 4.796980328263679 A4: 1.869599496984484 P4: 0.039674394906637954 S4: 2.4984952701264387 A5: 5.862473429145705 P5: 0.04568202612743732 S5: 1.12464619291739
False,7.484501665377292,13.315379422708661,1.6600000000000001,1.2,1.08,1.08, A0: 0.19096569089311866 P0: 0.0588258519015918 S0: 3.4721698565119583 A1: 2.0823824620215454 P1: 0.03200964518325768 S1: 3.1556498586384905 A2: 10.506046333581846 P2: 0.04490967368833274 S2: 2.0398857617401833 A3: 3.0865719229224418 P3: 0.0401312760254439 S3: 5.845938875390112 A4: 9.64101223382932 P4: 0.03768465751486979 S4: 3.5782076937673266 A5: 8.688025389307937 P5: 0.04832232515966916 S5: 2.187669621979861
False,6.947189701625987,12.259281251906328,2.7,1.18,1.04,0.92, A0: 2.004785144648932 P0: 0.04142851331249847 S0: 3.0625624676130387 A1: 10.840684547207912 P1: 0.03927578027407506 S1: 3.277007138851982 A2: 12.388490515332496 P2: 0.056109201605880045 S2: 4.614673088579419 A3: 0.26758044415796 P3: 0.03592920915347617 S3: 1.6028486484757531 A4: 1.0341946980698875 P4: 0.031168660466959514 S4: 3.910790418205229 A5: 10.886034266365717 P5: 0.05677048381571244 S5: 1.3335834706230096
False,7.794383342949569,13.14939533799747,2.72,1.04,0.9,0.88, A0: 3.427628084080734 P0: 0.03835629267414637 S0: 5.32311652361937 A1: 9.99723832926761 P1: 0.04121240147918666 S1: 3.515881757229694 A2: 10.166413716572974 P2: 0.057001299700826145 S2: 2.6986396944158693 A3: 10.29442372215032 P3: 0.05484207508836837 S3: 0.6013971125305025 A4: 5.483579727043462 P4: 0.036559509433599084 S4: 2.8469633224418827 A5: 8.111599546587954 P5: 0.059775815636657965 S5: 5.422794391369583
False,7.517482853370744,12.922462363385923,2.84,1.1,0.84,0.84, A0: 10.4318783520852 P0: 0.05935751244453443 S0: 3.083227335977781 A1: 3.181707996918632 P1: 0.037233602435471 S1: 4.973742766117366 A2: 6.309725786719764 P2: 0.03319253888410793 S2: 3.051161839561838 A3: 6.352189360426371 P3: 0.03575308434210704 S3: 5.879899498685594 A4: 12.009758027582642 P4: 0.05703750229614681 S4: 3.1982038917733497 A5: 10.78786259297543 P5: 0.03967888410319271 S5: 2.616337071568441
False,8.46264398088139,14.278908102295066,2.16,0.86,0.84,0.78, A0: 3.8300657035164267 P0: 0.042462086156684065 S0: 0.9221979807380248 A1: 8.932570599974907 P1: 0.057950053257766185 S1: 3.4807050731244344 A2: 12.761668839584548 P2: 0.04723704115685547 S2: 2.9600154467933906 A3: 10.815866751507071 P3: 0.05618302279541125 S3: 6.035071991870059 A4: 11.385969039718237 P4: 0.0359597788323058 S4: 0.1842674427656546 A5: 5.805851280033367 P5: 0.05525051435296092 S5: 5.088012264346846
False,6.370979917005766,10.907382647933517,1.9000000000000001,0.8200000000000001,0.76,0.7000000000000001, A0: 4.2338018003033335 P0: 0.032874979141474726 S0: 4.13755883532529 A1: 1.8723926290967192 P1: 0.03106739602450356 S1: 1.867541569408276 A2: 9.633230358139766 P2: 0.05018968358789055 S2: 2.3401928410275166 A3: 5.48219747341087 P3: 0.042146480927171194 S3: 5.6866796718177 A4: 0.914063393809448 P4: 0.037611588478198156 S4: 1.5647126543282701 A5: 4.85827011838301 P5: 0.04573861216670832 S5: 1.0568565864832682
False,7.804853797793079,13.538315004301412,2.64,1.2,1.08,1.06, A0: 5.523869675571892 P0: 0.05366706582647439 S0: 1.14084182380731 A1: 7.082612379412034 P1: 0.041320313421879376 S1: 1.9768164479108385 A2: 8.51381070284221 P2: 0.058832562250782955 S2: 0.4828313426219823 A3: 6.551674417608637 P3: 0.04090900356974186 S3: 4.90116731197216 A4: 9.024452627491298 P4: 0.05315267118850495 S4: 3.384431841088251 A5: 7.978243975625647 P5: 0.03922394444295778 S5: 5.306869102916119
False,7.464370711204891,12.764845065006108,2.02,0.78,0.74,0.72, A0: 1.9221242666911778 P0: 0.034487737702632575 S0: 5.343810024984604 A1: 8.71563293036388 P1: 0.03174392888155217 S1: 3.365656037738809 A2: 6.122174256341971 P2: 0.04745744059158996 S2: 4.604984330957088 A3: 8.532743451623217 P3: 0.052456424006342664 S3: 5.766206635080554 A4: 5.729520442486429 P4: 0.04059676259719938 S4: 2.779557604315675 A5: 11.461389733413464 P5: 0.046656886020786034 S5: 4.339882383926429
False,6.825292909914402,11.557420208549624,3.64,0.84,0.74,0.68, A0: 8.007859831603595 P0: 0.04125558245055424 S0: 0.6170202796789633 A1: 5.650517870755419 P1: 0.03233514819955814 S1: 4.938834484486618 A2: 1.947357934908545 P2: 0.051506651632964494 S2: 3.5840825187976995 A3: 10.051264972756242 P3: 0.046941615565518964 S3: 4.298144436979839 A4: 12.00778284589049 P4: 0.04752633946646971 S4: 5.62615023310773 A5: 5.698353393483744 P5: 0.03097444550412243 S5: 4.240636001452853
False,8.378217959211504,14.062607518922837,2.24,1.78,0.8,0.72, A0: 12.70727865277123 P0: 0.03059179141696782 S0: 0.8653499621976009 A1: 6.068409027589673 P1: 0.03678365705972943 S1: 2.8295047415521313 A2: 10.315136004804375 P2: 0.059331975738611556 S2: 2.3695300366456387 A3: 10.786510769782403 P3: 0.04454475178103461 S3: 5.749813426895147 A4: 10.86447753145149 P4: 0.03399077217463811 S4: 5.2213574505357 A5: 3.8125952719410083 P5: 0.05738223189870125 S5: 0.21849845323978875
False,7.048252062945995,12.00997906957516,3.8000000000000003,1.02,0.9400000000000001,0.84, A0: 3.615874734579272 P0: 0.048999466172455056 S0: 2.542936218842384 A1: 8.977030655850744 P1: 0.057222486602334026 S1: 0.33446269499009434 A2: 1.4302444832968397 P2: 0.052523064716442754 S2: 5.506619644581489 A3: 0.2929345512452979 P3: 0.05842046781720691 S3: 1.6594895771304232 A4: 12.197979678462994 P4: 0.03942172291968574 S4: 4.473912522729468 A5: 1.0696325952761085 P5: 0.05675377389533144 S5: 4.240411365462583
False,6.676065347317684,11.515378038694065,2.32,0.88,0.8,0.78, A0: 0.2694354062695218 P0: 0.03214036822316098 S0: 3.781050131312796 A1: 9.080595104409346 P1: 0.036911008558118255 S1: 2.0498427363339378 A2: 9.493445640443232 P2: 0.041147545700906125 S2: 5.570108297094257 A3: 0.5716183132741629 P3: 0.03450979525230334 S3: 2.9460193539688553 A4: 3.9362391828643712 P4: 0.04551753828694506 S4: 5.971898976503089 A5: 0.32994128694693803 P5: 0.0456168860898764 S5: 1.8711134061909946
False,6.714678656562689,11.474674290657372,1.86,0.86,0.74,0.74, A0: 10.60924058809471 P0: 0.0395912080643515 S0: 2.2754989096972302 A1: 6.20132364037594 P1: 0.04570658992346288 S1: 3.956682228378909 A2: 1.5595368745967768 P2: 0.049522754155260765 S2: 5.4436871800344795 A3: 6.454012930617633 P3: 0.05698254677903344 S3: 6.206362517262439 A4: 4.458357929351264 P4: 0.050177717345929206 S4: 0.6185329087790489 A5: 4.269648356531621 P5: 0.04486873371954163 S5: 0.732585574177828
False,7.552545563294657,13.149586125477935,2.2600000000000002,0.9,0.8200000000000001,0.72, A0: 1.0233694862915 P0: 0.03262003422109478 S0: 1.9393667516160018 A1: 10.667266984111615 P1: 0.04868562456824988 S1: 2.3725636247248874 A2: 3.930612298567133 P2: 0.056569963449255 S2: 1.8211950070844674 A3: 11.337834975623103 P3: 0.04107056626419654 S3: 2.5840813570897696 A4: 9.680162875362106 P4: 0.05405330372356211 S4: 3.3033983329419248 A5: 0.5678427628306791 P5: 0.03395304882134859 S5: 5.8983154006578005
False,6.772302544515063,11.421163669419226,1.68,0.8,0.68,0.66, A0: 0.3355575556687085 P0: 0.03228867945015544 S0: 4.80029762299913 A1: 8.80950566629899 P1: 0.053079916498416896 S1: 1.6484425705630885 A2: 7.726998051477872 P2: 0.04790819101578771 S2: 4.799422299813517 A3: 7.559265700271762 P3: 0.04594344178225349 S3: 1.1762184293112374 A4: 6.10042372992254 P4: 0.0571855240743875 S4: 3.287350818310841 A5: 2.8540771941559773 P5: 0.03947635338323401 S5: 1.3124028676953798
False,7.534133930308349,12.699356125247666,2.86,0.96,0.92,0.8, A0: 11.54231937571496 P0: 0.03663265349829802 S0: 5.527267177414301 A1: 2.3052967958844963 P1: 0.032882186522027027 S1: 4.8587869329024365 A2: 8.341240302308789 P2: 0.05967926534333315 S2: 4.112895895381762 A3: 5.242436139781287 P3: 0.03812118593005707 S3: 1.8267025327756505 A4: 3.1994943478981233 P4: 0.05610703573728054 S4: 4.011607460770832 A5: 8.142929598854227 P5: 0.03535083047524656 S5: 1.226151428112079
False,7.330765861000465,12.406275619930872,2.14,1.02,0.8,0.72, A0: 8.892874096615863 P0: 0.03363166736451964 S0: 2.621648805554766 A1: 1.2500370951567779 P1: 0.033157011721426516 S1: 4.875595443473779 A2: 2.1331112827548186 P2: 0.05151064446945784 S2: 1.5546540758792748 A3: 4.665167773695639 P3: 0.048282302833055894 S3: 4.265633890005194 A4: 0.15086327714031345 P4: 0.05103658749194996 S4: 2.257347801897288 A5: 12.409032376735452 P5: 0.05575670992133232 S5: 1.2398216667064659
False,6.666008199649354,11.354793998604574,1.86,0.84,0.78,0.76, A0: 8.541639702536918 P0: 0.05563621822756083 S0: 5.633127772921195 A1: 5.90183889549165 P1: 0.043978941480598444 S1: 1.5118315448855113 A2: 0.45003517612977706 P2: 0.03652885464926655 S2: 3.1315815380542094 A3: 6.951130124818414 P3: 0.0487057943360336 S3: 2.3522248108444734 A4: 0.43084427629964217 P4: 0.04556139819727108 S4: 2.026761635082943 A5: 5.698003735441073 P5: 0.058825672566925766 S5: 4.148637785444465
False,7.682879908076941,13.288251971118653,1.2,1.0,0.96,0.86, A0: 2.4912197388728554 P0: 0.04744556521084323 S0: 0.856853811068083 A1: 7.454243221956921 P1: 0.03388158631827396 S1: 2.2675085455345276 A2: 5.924265423977687 P2: 0.05608873060940991 S2: 0.4661554198977948 A3: 12.361609166005655 P3: 0.039405786329809595 S3: 4.921941748666063 A4: 7.2607457684862124 P4: 0.05340424098640176 S4: 1.3249319467198015 A5: 5.967025203410092 P5: 0.04505689528967821 S5: 4.918219292907339
False,7.431649094038445,12.354104991538366,2.18,1.12,1.02,0.9, A0: 4.100457257753663 P0: 0.04074259137504775 S0: 0.5790380472406617 A1: 5.612975591102472 P1: 0.05617234212225211 S1: 2.0998954749706757 A2: 6.533844884576821 P2: 0.04795025663292774 S2: 5.47244934256429 A3: 3.390708368622312 P3: 0.04258680876703112 S3: 1.557709369956099 A4: 4.284565010129685 P4: 0.03197005588438646 S4: 2.955469124128797 A5: 11.076365516942648 P5: 0.03416977880740784 S5: 5.133033504359208
False,7.59537310703008,12.933897578330303,1.6600000000000001,0.98,0.9400000000000001,0.88, A0: 6.088593589889621 P0: 0.050619158071863395 S0: 0.8129793310607972 A1: 5.801600465977341 P1: 0.0509086715786065 S1: 4.700358005081675 A2: 4.795809859473212 P2: 0.04257426606106754 S2: 2.851096261195816 A3: 12.230129437506553 P3: 0.03007584305289655 S3: 1.5840337407251102 A4: 2.968102227936479 P4: 0.041488218283900265 S4: 0.10548145166537595 A5: 10.173214511996044 P5: 0.03176658548949789 S5: 0.914768565147672
False,6.927980067112434,12.147519949270283,2.56,1.7,0.9,0.8200000000000001, A0: 2.2990727517273046 P0: 0.03926791283647057 S0: 5.926475234731368 A1: 1.1743239214937344 P1: 0.04665436697225468 S1: 2.1415987342462333 A2: 4.772521288737688 P2: 0.03659613771460484 S2: 1.6984913118286422 A3: 9.01715573530267 P3: 0.030780606906919774 S3: 1.954925403563281 A4: 4.452774278040045 P4: 0.05288753733577161 S4: 1.5895655653451515 A5: 9.248323538583135 P5: 0.0473244643409748 S5: 4.958055922549718
False,7.098053278246319,12.087664980331514,3.2,1.08,1.08,0.86, A0: 2.7451466228652697 P0: 0.05341525922545996 S0: 2.8487172439162114 A1: 1.3575182633219667 P1: 0.034024713789851314 S1: 4.9308625373151775 A2: 8.992386197906566 P2: 0.05204487498151601 S2: 1.768521502629309 A3: 1.7596261401374735 P3: 0.058082424016613975 S3: 4.306324786355249 A4: 10.21096294140335 P4: 0.05928814329935149 S4: 5.763393506843584 A5: 7.507370580583993 P5: 0.04160836387188613 S5: 3.8257458200086014
False,6.552669997755159,11.209096885364543,2.16,1.0,0.92,0.86, A0: 1.10986226050326 P0: 0.05249054954208693 S0: 0.6444407175372707 A1: 7.661295276397939 P1: 0.04947126861412617 S1: 0.0737863502842777 A2: 8.129419108767442 P2: 0.05242068872956148 S2: 4.110555718145414 A3: 8.605940668513407 P3: 0.04696050398872029 S3: 5.170304735681893 A4: 4.210541543578535 P4: 0.05083001816835594 S4: 0.47555676823284143 A5: 1.0583957498217136 P5: 0.05635349244901955 S5: 4.940955002628923
False,7.238323183098236,12.29857591692429,2.74,0.9,0.7000000000000001,0.68, A0: 8.312812888189214 P0: 0.04542836529881675 S0: 2.5548721642296837 A1: 8.718180760592334 P1: 0.031695700032238636 S1: 5.35045894785859 A2: 10.883491412877355 P2: 0.05524924144287013 S2: 3.050315402827151 A3: 7.296259283243103 P3: 0.04859834119637748 S3: 5.653643460200981 A4: 6.258227013093607 P4: 0.042064113986179257 S4: 1.1062068888412153 A5: 5.780440281119379 P5: 0.04491890508751157 S5: 0.4255943590081837
False,6.752601736708486,11.83288415565846,2.2,0.88,0.84,0.8, A0: 1.6145368892888623 P0: 0.05295704665618969 S0: 5.034382264874954 A1: 6.733079068113223 P1: 0.04447852160180943 S1: 4.289016522226875 A2: 7.09703595768877 P2: 0.051598353530234155 S2: 3.3829043058361505 A3: 5.287084204553012 P3: 0.03247722784091604 S3: 3.7270942724196425 A4: 3.356834768693622 P4: 0.03828929382499644 S4: 0.004887301049958826 A5: 6.742550876512598 P5: 0.03143573655447709 S5: 4.664472827451902
False,6.458912106674896,11.17107845742381,2.82,1.0,0.92,0.8200000000000001, A0: 7.494415193629532 P0: 0.031039547792277737 S0: 1.7690217014635639 A1: 5.499666784235594 P1: 0.03356500623613113 S1: 0.7441170109344574 A2: 8.854831555171408 P2: 0.046005669116335204 S2: 3.1549866135252795 A3: 5.137839280723367 P3: 0.051863397998686535 S3: 2.062031529870043 A4: 3.8281262253861663 P4: 0.03155343415773359 S4: 4.469331971043258 A5: 1.7483350745732518 P5: 0.052207117333422016 S5: 3.207990102274196
False,7.389291794236877,12.582836544728258,2.16,1.06,0.98,0.98, A0: 2.2280101618213934 P0: 0.05951038826900496 S0: 2.9797800580117255 A1: 6.108508042930606 P1: 0.04653544649136993 S1: 2.007199624222913 A2: 6.442716472537949 P2: 0.03331882123232259 S2: 3.083691313382566 A3: 9.735861239159506 P3: 0.03010928591303824 S3: 4.872287280270067 A4: 0.3248306984325686 P4: 0.049124051202433516 S4: 2.448621291768837 A5: 11.677853789949712 P5: 0.05154862430011239 S5: 4.504507197600074
False,5.597340943616212,9.87034419031461,1.6600000000000001,0.86,0.78,0.72, A0: 5.818589563772794 P0: 0.0375972211189956 S0: 1.0720887507600072 A1: 5.351992679456394 P1: 0.03753217021792885 S1: 5.319162819147766 A2: 6.7112067328557705 P2: 0.046807762053226724 S2: 6.105098134182091 A3: 4.257223984968454 P3: 0.04054956688540498 S3: 1.8980603916926004 A4: 4.6720096975177565 P4: 0.04838200141547418 S4: 1.7296288472061077 A5: 2.8509464648081977 P5: 0.049625459037633574 S5: 2.150523473971146
False,7.066764346574684,12.128441267786167,1.96,0.9400000000000001,0.9,0.78, A0: 0.5965128127448516 P0: 0.05406537956472643 S0: 1.3117811139191573 A1: 0.35091842346971824 P1: 0.04299426163846458 S1: 4.042150791773598 A2: 12.582991136754591 P2: 0.052439434038030794 S2: 5.43652671876591 A3: 5.240766723279477 P3: 0.0438812369543334 S3: 3.627995651061049 A4: 5.566259285606144 P4: 0.034647627516119 S4: 4.23183936814461 A5: 2.8563302470081915 P5: 0.050803736355271786 S5: 1.4738092973498267
False,8.996432229507892,14.87663877770326,2.82,1.2,1.16,0.74, A0: 11.799641122058441 P0: 0.04655300989333828 S0: 2.6273982900181623 A1: 6.43200849603654 P1: 0.04026064853530843 S1: 1.2949076508029123 A2: 12.923204718810377 P2: 0.03817597093155112 S2: 4.475674393505883 A3: 2.5665956043086644 P3: 0.03788459086898509 S3: 0.9156296686235791 A4: 12.189328943245611 P4: 0.04091073440288661 S4: 6.228334411385621 A5: 3.427679470717573 P5: 0.05534131737517337 S5: 3.519730604083968
False,9.388017674217767,16.0270337388071,3.18,0.98,0.74,0.74, A0: 2.827102989991772 P0: 0.036466536824364855 S0: 1.9733286796896925 A1: 11.06769959839973 P1: 0.05656676030990607 S1: 1.9234620166721743 A2: 11.789655411889775 P2: 0.0570673004236038 S2: 0.03685113429467068 A3: 7.718316624790459 P3: 0.0373345664716771 S3: 1.8267139962513819 A4: 10.777506691049716 P4: 0.03547126994313882 S4: 3.227787714967131 A5: 3.6531068888643357 P5: 0.03668764816725589 S5: 2.2298652212502534
False,7.923714782899318,13.429467508764505,2.32,0.8,0.78,0.74, A0: 4.643851535646098 P0: 0.05433750136640495 S0: 1.2554466474646253 A1: 8.712098721552346 P1: 0.036196718273279686 S1: 2.9186024419017986 A2: 9.824111682270113 P2: 0.051879942249415445 S2: 1.349069273769248 A3: 0.47859453500352755 P3: 0.04433581486663883 S3: 4.662844946001967 A4: 8.031145490987388 P4: 0.04033901306256202 S4: 5.114248078296644 A5: 10.567718477792004 P5: 0.059417093267182475 S5: 4.35763237555319
False,7.276087734679247,12.593157370196197,2.06,0.8,0.78,0.76, A0: 1.5441735017446532 P0: 0.050295635694341465 S0: 0.013262281345298454 A1: 4.892712369888049 P1: 0.04733331909968214 S1: 3.489215603714486 A2: 12.372652417034502 P2: 0.04662973787374219 S2: 1.7293721832314235 A3: 12.44619862040193 P3: 0.055726802067494155 S3: 6.246426186993715 A4: 5.408038894825776 P4: 0.03788534312751174 S4: 1.5263836909371893 A5: 4.594432977788401 P5: 0.043481540617680586 S5: 5.674399034899165
False,7.795589878490614,13.104659806455393,2.9,0.96,0.84,0.76, A0: 1.4075472358038674 P0: 0.031009187895498468 S0: 3.5143087239791835 A1: 10.903351379035085 P1: 0.04120848192593505 S1: 3.5982082723953823 A2: 11.862550624078684 P2: 0.059962299611735305 S2: 5.920569043559469 A3: 2.0553308832971178 P3: 0.035720696613940575 S3: 2.910692197830195 A4: 9.448320586076335 P4: 0.054309145102620325 S4: 5.572614277092136 A5: 10.468809474150614 P5: 0.031768361206849505 S5: 5.348956171226602
False,8.415892049248894,14.440111125013969,2.22,1.76,1.28,1.08, A0: 12.312446865401697 P0: 0.05930075270744237 S0: 3.333558304388846 A1: 3.8536963057383318 P1: 0.051900818266192215 S1: 0.6397363548095583 A2: 8.622334087249195 P2: 0.05681661799340095 S2: 1.1461739965472055 A3: 0.3475945556715243 P3: 0.04426482881824361 S3: 5.956093249995998 A4: 8.258465390942238 P4: 0.041039109855952 S4: 3.9442182817185696 A5: 7.557879640509151 P5: 0.03823271110580293 S5: 0.9061063820810661
False,6.106614360342304,10.325711214308429,2.12,0.76,0.7000000000000001,0.64, A0: 3.9403737698848342 P0: 0.031983042136729395 S0: 2.9524234257700503 A1: 5.930448024675855 P1: 0.04573487271793386 S1: 2.0820787843940014 A2: 3.744138594482154 P2: 0.03438669042784513 S2: 6.166850614144425 A3: 3.143003173367931 P3: 0.04417750319147878 S3: 2.209756292765977 A4: 3.1821035800018733 P4: 0.03370640249161732 S4: 1.6067561867725408 A5: 5.310844379399841 P5: 0.03093301312784907 S5: 0.40027774187045195
False,8.665772383014211,14.946689919097086,3.18,0.9400000000000001,0.9,0.84, A0: 0.785020017013183 P0: 0.046650641678780476 S0: 4.628183910511126 A1: 5.417967023239894 P1: 0.04339443645983379 S1: 0.38934973350807184 A2: 12.330022590168177 P2: 0.054648888995222855 S2: 2.1102865912452575 A3: 5.949625923821016 P3: 0.03255743377094197 S3: 3.386439765248541 A4: 10.555093479054143 P4: 0.03090783129334372 S4: 5.578205691321224 A5: 7.574325013598725 P5: 0.04459450259449114 S5: 6.059190865943775
False,7.395199459698496,12.774326017626771,2.24,0.9,0.84,0.84, A0: 11.944991993808165 P0: 0.031091049444974414 S0: 3.0463537056653736 A1: 3.5099036506358345 P1: 0.05945805861264417 S1: 1.90922324849796 A2: 7.698341768357012 P2: 0.0507572594118566 S2: 0.18166238236700924 A3: 3.474149168025872 P3: 0.05939053827533904 S3: 1.170450974349989 A4: 8.603453735435412 P4: 0.039034657672678934 S4: 1.713641954076771 A5: 7.577786118777501 P5: 0.04612817068942104 S5: 3.77474070071434
False,7.318107234621164,12.76039591779864,1.72,1.1,1.0,0.92, A0: 2.648006191287184 P0: 0.031560704339947496 S0: 3.99755480654444 A1: 10.762220978381745 P1: 0.05226892530930454 S1: 0.3261111302848534 A2: 1.081338119747652 P2: 0.04099025561263842 S2: 0.5271237922293713 A3: 2.3672807548799497 P3: 0.034593217533665364 S3: 1.7029182786590467 A4: 11.282730975176616 P4: 0.04049015362043098 S4: 4.761350742388714 A5: 5.762778747342373 P5: 0.05719706163568272 S5: 1.4412790489907163
