Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime
False,17.317785988446737,28.78662549493486,19.7,3.5,1.9000000000000001,1.3800000000000001
False,18.21552760170029,27.84693343685212,2.64,1.6600000000000001,1.42,1.1400000000000001
False,17.961501658364178,27.336554205546417,3.2,2.12,1.52,1.28
False,18.37796576751952,30.20105301650673,-1.0,9.18,2.1,1.72
False,17.664287623825974,29.000756616151406,-1.0,3.7,1.84,1.56
False,18.82802255474502,30.07597091931362,9.34,2.7,2.08,1.6400000000000001
False,18.198869836112884,30.055748106103934,2.96,2.1,1.82,1.42
False,18.47334933230213,27.477875331660606,2.12,1.82,1.58,1.06
False,17.865833468635444,27.02426465064875,2.96,1.56,1.3,1.18
False,18.43959939087914,30.465396776751835,19.98,3.36,2.9,2.18
False,17.90592968685864,27.926771659563652,19.7,9.32,1.56,1.42
False,18.503644689597078,28.180040683252795,3.52,2.24,1.16,1.04
False,18.998874371023266,29.707355982208217,-1.0,2.06,1.48,1.32
False,18.543103039076673,29.904825716402332,-1.0,9.24,1.86,1.68
False,18.69249915520535,27.946788872382346,3.2600000000000002,2.42,1.9000000000000001,1.1400000000000001
False,18.541980108192984,28.124344616177755,2.7600000000000002,1.84,1.5,1.12
False,18.36776984814452,27.735063215783644,3.18,2.16,1.6600000000000001,1.16
False,18.644859491178764,28.03434562306314,3.14,2.48,1.22,0.9
False,18.443923205914604,27.901192427398385,3.24,1.94,1.3800000000000001,1.28
False,18.515668291900152,28.094437522465885,-1.0,3.02,1.52,0.98
False,18.723291537704696,28.835742977432954,2.96,2.5,1.44,1.06
False,19.703692772471396,30.894487888755897,3.0,2.2600000000000002,1.78,1.54
False,17.944418552940093,27.35285967508273,3.38,2.6,1.36,1.12
False,18.69183685368858,29.11681286609556,2.94,1.86,1.6,1.32
False,18.11964724025059,29.74835129944548,-1.0,3.6,2.7600000000000002,1.6
False,17.999502822982425,27.43948185454992,14.42,3.6,1.04,0.9400000000000001
False,18.87890210605348,28.909057198959676,3.36,2.58,1.34,1.2
False,18.00902172404424,27.00791912712799,2.62,1.82,1.3800000000000001,1.2
False,18.146287249058094,28.19094337767463,-1.0,3.08,1.86,1.48
False,18.140494272779783,27.38707918526544,3.0,2.46,1.78,0.98
False,18.231903637736046,27.480045759827707,3.1,2.62,1.36,1.18
False,17.47004602702182,27.573947963243235,19.7,2.9,1.68,1.24
False,18.09797979142453,27.74862547352089,2.58,2.18,1.54,0.9
False,16.15805514607254,25.402286784806172,-1.0,3.3200000000000003,1.56,1.42
False,17.650452501993154,28.949924344779426,9.58,3.84,2.72,1.98
False,18.77613180594187,28.579302350581997,1.7,1.48,1.24,1.12
False,18.455924650780425,27.903345400436883,3.46,2.2800000000000002,1.5,1.08
False,18.375717843829083,27.719550165935903,2.88,1.96,1.1400000000000001,1.06
False,17.728869621987663,28.46686626932219,-1.0,3.18,1.6600000000000001,1.26
False,19.498507872746572,30.715340113272052,14.200000000000001,2.48,1.58,1.08
False,18.55570925722809,28.33628890239589,14.4,2.12,1.94,1.4000000000000001
False,18.665260196005228,28.379503978692053,2.64,1.6400000000000001,0.96,0.8200000000000001
False,18.359788258402872,27.750377401653523,14.46,2.94,1.54,1.24
False,18.405413788377075,27.31999824285714,2.84,1.8,0.9400000000000001,0.8200000000000001
False,18.720152322532392,29.168161578799715,-1.0,2.7800000000000002,1.7,1.36
False,18.412898432961562,29.86343304370736,19.78,9.24,9.18,1.6600000000000001
False,18.558862404625355,27.882948839785453,14.68,2.8000000000000003,1.6400000000000001,1.2
False,18.19932242874222,28.725560669478217,-1.0,2.68,1.6600000000000001,1.44
False,18.69498201419648,30.451861397599842,-1.0,3.7600000000000002,1.96,1.44
False,17.444112335105796,27.874730470072368,9.36,3.4,1.28,1.0
False,18.46199180325261,27.90023929016852,2.62,2.24,1.86,1.22
False,18.604628897270672,28.623460076597755,-1.0,2.44,1.82,1.4000000000000001
False,18.545491425229372,28.349874126337724,3.08,2.08,1.42,1.12
False,18.661529866322436,28.38479592985277,-1.0,2.32,1.74,1.26
False,19.138171128876532,31.29654889572339,9.42,1.6600000000000001,1.3800000000000001,1.2
False,18.782581440598896,30.005825642341037,9.42,3.48,1.6,1.42
False,18.99362795699227,28.817238810979603,19.84,2.12,1.42,1.26
False,17.802217089128625,27.4698493649686,-1.0,2.92,2.04,1.3
False,18.344661696772373,28.848260104170148,1.9000000000000001,1.34,1.28,1.06
False,17.544484360206326,27.25573612049318,19.98,2.16,1.68,1.18
False,18.64713250847766,28.345747656075662,-1.0,3.04,1.74,1.36
False,17.740512973879188,26.784051175272246,2.74,2.0,1.34,1.08
False,18.666196136378375,28.363770553808386,14.68,2.54,1.3800000000000001,1.24
False,18.306672207639654,29.436599680423836,-1.0,2.5,1.86,1.26
False,17.298147614774713,27.71894892612611,9.5,1.8,1.56,1.22
False,18.32627035181001,28.019214479959576,19.94,2.66,1.6400000000000001,1.1400000000000001
False,17.830313746986597,27.020077362019155,14.620000000000001,2.5,2.2600000000000002,1.06
False,16.94538292113766,25.933530564738,-1.0,9.24,2.2,1.36
False,18.600409883087384,31.251327669854074,-1.0,9.38,9.24,3.66
False,19.053615630977987,32.43430668541455,-1.0,9.200000000000001,3.48,1.76
False,17.88998664198151,27.024586913484814,3.2600000000000002,1.7,1.06,0.9400000000000001
False,17.693742860744386,28.673160857635327,9.42,1.96,1.8,1.3
False,17.726593510774013,28.63601811826163,9.42,2.74,1.46,1.32
False,18.104575292469985,27.53229932819071,14.02,1.8800000000000001,1.44,1.22
False,18.404314647749086,27.73055956501636,2.8000000000000003,1.76,1.34,1.08
False,18.761951757931197,28.899906219776295,3.68,1.7,1.32,1.26
False,18.221544511156438,27.41828394842113,3.38,1.8800000000000001,1.36,1.16
False,18.113304632527665,27.503995539094387,14.620000000000001,2.4,1.84,1.48
False,18.220428890872185,28.551487392150953,-1.0,2.88,1.8,1.2
False,18.92893991395276,28.583251831812113,14.66,2.06,1.34,1.22
False,18.57823194165851,28.500905299130174,19.94,2.6,1.92,1.56
False,18.485542786653546,28.238853350248682,3.4,2.56,1.5,1.24
False,17.905621605881585,27.90595479725601,9.46,3.18,2.12,1.28
False,17.470610034364217,27.45407576176292,-1.0,2.5,1.76,1.34
False,19.400323054593667,32.859312808620516,-1.0,9.4,3.36,1.7
False,17.357487691493237,26.915885438462464,3.42,1.5,1.36,1.18
False,17.379973012150845,26.68202607703203,1.68,1.4000000000000001,1.04,0.86
False,18.56463697141607,29.283566317817215,9.46,3.54,1.68,1.3800000000000001
False,17.710612413250136,28.759950018919884,-1.0,3.08,1.6400000000000001,1.44
False,17.37679951478766,27.999880207032138,19.64,1.76,1.48,1.18
False,18.75141356119372,30.009041948675023,3.14,2.52,1.98,1.48
False,18.031676691407444,27.52866607112812,-1.0,2.58,2.06,1.6
False,17.813178665029046,27.363265148893678,-1.0,3.2,1.4000000000000001,1.28
False,18.333965080718926,29.311788416149906,-1.0,9.36,3.0,1.6600000000000001
False,17.767982073870105,29.981120071866737,-1.0,9.3,3.94,2.04
False,17.831759615078134,30.13901129806283,19.68,9.28,3.52,2.48
False,19.065140740858425,29.21806275047108,2.72,1.94,1.22,1.1
False,18.922832695669662,28.721812300599805,2.12,1.72,1.46,1.22
False,17.864266954543716,27.789924573967046,-1.0,2.64,2.2,1.32
False,18.771042647458383,29.389977804917194,19.92,3.34,1.6400000000000001,1.4000000000000001
False,16.84426801024093,26.063759954783997,-1.0,1.58,1.36,1.22
False,17.53119839195284,28.547097385798512,9.3,9.22,1.96,1.54
False,20.12885911118736,32.391213000577636,14.620000000000001,2.56,1.7,1.52
False,18.105443341624298,27.446776309491064,19.82,1.82,1.4000000000000001,1.18
False,17.951302773908647,26.965511480782595,2.86,2.14,1.2,0.96
False,17.883516329331144,27.60009635013361,-1.0,2.22,1.96,1.44
False,18.194014383528906,27.59556313911967,2.7600000000000002,2.0,1.6400000000000001,1.16
False,18.376628513220997,28.019509396020474,3.3200000000000003,2.52,1.8,1.36
False,19.099992815914216,29.33243012192589,3.5,2.52,1.5,1.26
False,18.72807953860436,28.81825135073339,2.9,2.18,1.52,1.22
False,16.69410178064625,25.835978004097438,-1.0,1.52,1.4000000000000001,1.22
False,20.152214489387962,35.086858751552455,9.620000000000001,3.68,3.02,1.94
False,17.263471013979004,27.220479978908724,3.02,1.76,1.5,1.3
False,18.150018067185833,28.735570358344976,-1.0,1.82,1.44,1.22
False,19.107927866688946,30.26760329687523,-1.0,2.66,1.52,1.34
False,18.68704378519964,28.27351772853438,3.4,1.82,1.52,1.22
False,18.471313370678253,27.125197700293416,3.24,1.58,1.12,1.04
False,18.904294208017557,30.14255384563119,-1.0,2.96,1.58,1.3800000000000001
False,18.397749300983683,28.8419009453052,14.540000000000001,3.0,2.3000000000000003,1.8800000000000001
False,17.900565884726163,29.22536268929012,-1.0,1.8800000000000001,1.6,1.34
False,17.53171546245304,27.953633517841123,19.86,1.86,1.2,1.04
False,18.081592004648176,27.68422151187067,3.22,1.82,1.48,1.22
False,18.361636646765284,27.88315725348711,3.6,2.66,1.1400000000000001,0.84
False,18.094342097769562,27.588480665711533,2.84,1.76,1.62,1.16
False,18.622802906804797,30.056533843709687,9.36,3.7800000000000002,2.06,1.5
False,18.95267602934949,29.431189871429705,3.08,2.18,1.52,1.24
False,18.585467704295986,28.388460698974566,-1.0,2.4,1.8800000000000001,1.28
False,19.318374850873926,30.207856554460715,14.72,2.3000000000000003,1.72,1.58
False,18.79305664728962,28.684904672165086,14.64,2.74,2.18,1.1400000000000001
False,17.61209644212715,27.6082354510678,3.42,2.56,2.16,1.28
False,48.83928190306917,99.13703851622346,3.2,2.12,1.56,0.86
False,18.612841093732804,31.499814460186364,-1.0,9.3,9.24,3.46
False,19.063854972531622,32.120902927393445,19.94,9.200000000000001,9.16,3.52
False,18.36807925765798,27.850250129680703,3.46,1.78,1.68,1.4000000000000001
False,20.137678708035256,31.805867458456838,3.14,2.64,1.86,1.52
False,17.84913649178375,27.335290261959788,-1.0,2.16,1.52,1.2
False,18.11173605591356,27.23622191071735,-1.0,1.7,1.0,0.76
False,18.004751107705832,29.152191809317504,-1.0,3.86,1.52,1.3800000000000001
False,18.594351310622045,30.2175945977675,-1.0,3.34,2.7,1.54
False,18.319567651487365,29.989199944685478,-1.0,9.22,9.02,1.78
False,18.85446177917953,29.492899351198023,2.6,2.16,1.54,1.3
False,18.003894680929406,29.06314806870239,9.36,1.48,1.48,1.24
False,18.00288770569134,27.315329546287202,-1.0,2.04,1.68,1.24
False,18.64869048584942,28.352946382480773,2.7800000000000002,1.82,1.44,1.28
False,18.132830035040026,27.41050075129128,2.62,1.72,1.2,0.98
False,17.69398180506953,28.636359708330996,-1.0,3.62,2.44,1.68
False,18.209671102457985,27.112885176397118,19.84,2.38,1.72,1.2
False,19.521863587328603,32.53808798521126,19.82,9.3,1.6400000000000001,1.58
False,18.253803391301563,27.647177645338616,3.3000000000000003,2.46,1.06,0.86
False,18.647664167616828,28.673583155769457,14.64,2.58,1.7,1.46
False,18.8174786391593,30.57469151429521,19.84,2.84,2.64,1.32
False,18.71290101160625,29.18572539858507,-1.0,1.86,1.48,1.08
False,18.626880918956026,28.02111493802871,3.34,2.6,1.68,0.74
False,18.07595199899986,27.098358002834708,2.7800000000000002,2.0,1.08,1.02
False,17.85091635110118,27.439328145022035,-1.0,2.7,1.34,1.1400000000000001
False,18.765434562031857,28.126435426977928,2.98,2.24,1.82,1.5
False,17.72192887325556,27.200571088995673,-1.0,2.02,1.48,1.32
False,18.45476985795082,28.006567033943412,-1.0,2.7800000000000002,2.22,1.4000000000000001
False,17.866615660064774,28.62014546532329,19.76,3.52,2.06,1.56
False,18.621475068746026,29.098276312225963,19.84,2.7600000000000002,1.7,1.12
False,17.653801610420903,26.260300973829985,2.92,1.54,1.12,0.8200000000000001
False,17.59621799170134,27.98277454267688,-1.0,2.5,1.1400000000000001,0.96
False,17.807211853855915,26.789310399561273,2.42,1.7,1.16,0.92
False,19.02707776574442,31.318108822704275,-1.0,2.94,2.18,1.98
False,18.590989733046445,27.879768397769702,3.48,1.98,1.6,1.16
False,18.43797314740004,28.426555710496274,14.540000000000001,2.38,1.86,1.26
False,19.28321860847622,29.49640495410338,20.0,2.12,1.46,1.16
False,18.275867073219068,29.385581085884,9.540000000000001,3.7,1.6,1.26
False,18.096367044268707,28.977962191842444,-1.0,9.38,1.9000000000000001,1.58
False,17.84567528008498,26.64361660583366,3.2,1.92,1.48,1.06
False,18.19973450619824,29.053993089524486,-1.0,9.38,2.66,1.48
False,18.725260302170238,27.732424135081544,2.68,1.24,1.24,1.02
False,17.687295920462446,27.803119993471743,-1.0,3.12,1.5,1.42
False,18.84069922279205,28.333749988518345,3.52,1.7,1.42,1.1
False,17.409865801338594,28.16547563358837,19.92,2.9,1.98,1.04
False,18.124648093741243,27.328316572327694,3.16,1.72,1.26,1.26
False,18.097440411036906,27.516940651945717,19.8,2.8000000000000003,1.98,1.22
False,18.37881360717021,27.383886248711953,2.86,1.62,1.42,1.2
False,17.92434025257814,28.12882294720052,3.06,2.12,1.42,1.1400000000000001
False,17.50904383539399,28.37186018526184,19.8,3.06,1.58,1.24
False,17.649556747908594,27.503973122758033,9.32,2.44,1.94,1.52
False,18.612403112482593,28.012572178433068,14.6,2.12,1.16,0.88
False,17.922742712904125,27.037315648035847,19.98,2.2,1.72,1.32
False,18.152972374760637,28.528868616932897,-1.0,9.18,1.92,1.34
False,17.82615658638834,28.79962075229716,3.58,2.1,1.54,1.3
False,18.365697931520437,28.352709534882624,3.18,1.84,1.18,1.08
False,18.273962149047705,27.327572411456504,-1.0,1.84,1.48,1.12
False,17.85166815275915,27.548065753850867,19.82,2.34,1.96,1.08
False,18.22975953623885,27.965849094081168,-1.0,3.34,2.34,1.6600000000000001
False,18.347839059036502,28.049637932370644,2.9,2.08,1.4000000000000001,1.26
False,18.28210074475109,27.730847975467174,-1.0,2.44,1.5,1.28
False,17.653623246385834,28.545428154068638,-1.0,9.3,3.1,1.46
False,17.497172373144462,27.53255786259503,-1.0,2.82,1.96,1.24
False,18.345779890554667,28.838856781585115,-1.0,2.9,2.3000000000000003,1.28
False,16.97389020402797,27.741425273829712,9.46,3.34,1.68,1.26
False,17.787463517640223,29.222614643396266,-1.0,9.28,3.6,2.7800000000000002
False,17.553184460085593,26.66155803007406,9.540000000000001,2.54,2.08,1.28
False,20.059699373882914,34.23320279370763,-1.0,9.22,3.72,1.58
False,17.608830546780887,27.35876286424459,19.84,3.64,2.52,1.1400000000000001
False,18.478952547609673,30.40298897446191,19.78,3.22,2.6,1.3800000000000001
False,18.76927364148582,28.644676093220937,2.84,1.76,1.5,1.22
False,18.47373732586784,28.005464532451683,2.9,2.2800000000000002,1.92,1.28
False,18.207992350312303,27.619404578316068,2.9,2.08,1.26,1.02
False,18.36057873927624,30.835075285746633,-1.0,3.5,2.82,1.94
False,18.168065270435058,27.66833113543025,2.62,2.2,1.52,1.26
False,18.468367381887063,29.801815326466105,-1.0,9.34,2.66,2.16
False,18.10026258189936,27.686645109505886,1.94,1.6600000000000001,1.32,1.1
False,17.75001530514304,29.26094084225803,-1.0,3.14,2.2,1.44
False,18.180695272779808,27.1705236307851,14.700000000000001,1.76,1.3800000000000001,1.26
False,18.45674657059252,28.106477377719848,2.2800000000000002,1.68,1.56,1.18
False,18.80105449093163,29.20979040058716,14.540000000000001,2.88,1.84,1.46
False,18.182696358648545,28.988597171501457,-1.0,9.38,3.0,1.6600000000000001
False,17.966198310705277,28.424221566627867,-1.0,2.48,1.48,1.2
False,17.147811266288063,25.64566635680061,-1.0,2.82,1.32,0.9400000000000001
False,18.530209742102517,28.559334297757353,19.7,1.68,1.48,1.32
False,18.492169240959317,28.17534077817116,2.96,1.82,1.42,1.08
False,18.20036835676613,27.271529437301275,3.2,2.14,1.04,0.8200000000000001
False,17.614710913823455,28.74631614193298,-1.0,1.78,1.46,1.3800000000000001
False,18.89135793343898,29.544057003174693,19.94,2.88,1.96,1.5
False,18.430274651222376,28.90498513083677,-1.0,2.98,1.68,1.26
False,18.89037063448987,30.849405888809954,-1.0,2.98,2.42,1.62
False,18.82621521499243,29.543603042374986,3.5,2.66,1.34,1.12
False,18.183320419021967,27.435779637352283,3.06,2.3000000000000003,1.76,0.98
False,17.579152604120296,27.678737777903333,-1.0,1.58,1.04,0.92
False,18.033290922036954,27.45027520774636,14.6,2.66,1.98,1.44
False,18.23338270315431,28.091755878256908,2.8000000000000003,1.92,1.36,1.28
False,17.69640425423407,28.199787517101342,-1.0,3.04,2.16,1.34
False,17.664963775448204,28.048296668651222,-1.0,2.7800000000000002,1.82,1.36
False,17.83558806839284,29.197756271716777,19.92,2.08,1.6400000000000001,1.46
False,18.436543940133653,28.477385430605096,-1.0,2.18,1.72,1.42
False,17.948391552185544,27.151154151246924,-1.0,3.02,1.08,0.92
False,18.751208435854256,31.05161641303416,9.42,3.22,2.44,1.6
False,18.377348114773785,28.614305917042895,3.44,2.34,1.6,1.16
False,18.005818100964568,28.43181812033152,9.44,9.3,1.62,1.46
False,17.97312157731556,30.351079621849614,-1.0,9.36,3.2600000000000002,2.56
False,18.323809771187793,27.832927804155783,2.54,1.74,1.58,1.0
False,18.15952946023173,27.480101722452584,3.3200000000000003,2.54,1.56,1.22
False,17.376077893001476,27.85563770208161,-1.0,3.06,2.3000000000000003,1.16
False,18.43627060270082,28.01563139922915,3.5,2.16,1.1400000000000001,0.86
False,17.9830262692602,28.25651329477277,-1.0,2.54,1.6600000000000001,1.04
False,17.043342130919,27.647575217015508,2.68,1.7,1.32,1.1
False,17.99124814175783,29.47210406817291,-1.0,3.46,1.52,1.36
False,17.72323292486405,28.081293540873812,2.74,1.62,1.26,0.96
False,19.24342048459932,31.82038952337242,9.42,3.16,1.72,1.48
False,17.82801942837523,29.41988571559987,-1.0,3.7800000000000002,3.08,2.22
False,18.295710836274182,28.858556388952557,19.82,2.14,1.34,1.06
False,17.065001752209625,27.96620723829376,-1.0,2.12,1.36,1.08
False,19.297281632167913,32.01811072927013,-1.0,9.200000000000001,3.44,2.84
False,19.295692059080594,29.45659146301604,19.900000000000002,2.44,1.92,1.4000000000000001
